"","school_district","school_code","school_name","postal_code","school_category","type","city","short_postal_code","health_authority"
"1900",71,7171054,"Ecole Secondaire Mark R Isfeld Secondary","V9N9B5","Public School","Standard school","COURTENAY","V9N","Vancouver Island"
"1901",71,7171060,"Arden Elementary","V9N9M1","Public School","Standard school","COURTENAY","V9N","Vancouver Island"
"1902",71,7171063,"Brooklyn Elementary","V9M4G2","Public School","Standard school","COMOX","V9M","Vancouver Island"
"1903",71,7171065,"Courtenay Elementary","V9N3A5","Public School","Standard school","COURTENAY","V9N","Vancouver Island"
"1904",71,7171067,"Denman Island Community School","V0R1T0","Public School","Standard school","DENMAN ISLAND","V0R","Vancouver Island"
"1905",71,7171070,"Hornby Island Elementary","V0R1Z0","Public School","Standard school","HORNBY ISLAND","V0R","Vancouver Island"
"1906",71,7171071,"Ecole Puntledge Park Elementary","V9N3L3","Public School","Standard school","COURTENAY","V9N","Vancouver Island"
"1907",71,7171072,"Royston Elementary","V0R2V0","Public School","Standard school","ROYSTON","V0R","Vancouver Island"
"1908",71,7171077,"Airport Elementary","V0R2K0","Public School","Standard school","LAZO","V0R","Vancouver Island"
"1909",71,7171079,"Miracle Beach Elementary","V9J1J8","Public School","Standard school","BLACK CREEK","V9J","Vancouver Island"
"1910",71,7171080,"Valley View Elementary","V9N9A3","Public School","Standard school","COURTENAY","V9N","Vancouver Island"
"1911",71,7171081,"Huband Park Elementary","V9J1L5","Public School","Standard school","COURTENAY","V9J","Vancouver Island"
"1912",71,7171082,"Navigate Academy","V9J1T6","Public School","Standard school","COURTENAY","V9J","Vancouver Island"
"1913",71,7171155,"Aspen Park Elementary","V9M4E7","Public School","Standard school","COMOX","V9M","Vancouver Island"
"1914",71,7171156,"Queneesh Elementary","V9N9H1","Public School","Standard school","COURTENAY","V9N","Vancouver Island"
"1915",71,7196327,"Phil & Jennie Gaglardi Academy","V9M3H8","Independent School","Standard school","COMOX","V9M","Vancouver Island"
"1916",71,7196822,"Beachcombers Academy","V0R1W0","Independent School","Standard school","FANNY BAY","V0R","Vancouver Island"
"1917",71,7198008,"North Island Distance Education","V9J1T6","Public School","Provincial online learning school","COURTENAY","V9J","Vancouver Island"
"1918",71,7199299,"Nala'atsi Alternate Program","V9N1X6","Public School","Alternate programs school","COURTENAY","V9N","Vancouver Island"
"1919",72,7225069,"Pinecrest StrongStart Centre","V9W2S1","Early learning school","StrongStart center","CAMPBELL RIVER","V9W","Vancouver Island"
"1920",72,7225070,"Georgia Park StrongStart Centre","V9H1R9","Early learning school","StrongStart center","CAMPBELL RIVER","V9H","Vancouver Island"
"1921",72,7225174,"Sayward StrongStart Centre","V0P1R0","Early learning school","StrongStart center","SAYWARD","V0P","Vancouver Island"
"1922",72,7225300,"Sandowne StrongStart Centre","V9W5G9","Early learning school","StrongStart center","CAMPBELL RIVER","V9W","Vancouver Island"
"1923",72,7272000,"Continuing Ed SD 72","V9W6J7","Public School","Continuing education school","CAMPBELL RIVER","V9W","Vancouver Island"
"1924",72,7272010,"Carihi Secondary","V9W2X9","Public School","Standard school","CAMPBELL RIVER","V9W","Vancouver Island"
"1925",72,7272012,"Timberline Secondary School","V9W8C1","Public School","Standard school","CAMPBELL RIVER","V9W","Vancouver Island"
"1926",72,7272014,"Ecole Phoenix Middle","V9W3Z9","Public School","Standard school","CAMPBELL RIVER","V9W","Vancouver Island"
"1927",72,7272016,"Southgate Middle School","V9W1W6","Public School","Standard school","CAMPBELL RIVER","V9W","Vancouver Island"
"1928",72,7272017,"Cortes Island School","V0P1K0","Public School","Standard school","MANSONS LANDING","V0P","Vancouver Island"
"1929",72,7272029,"Cedar Elementary","V9W2V3","Public School","Standard school","CAMPBELL RIVER","V9W","Vancouver Island"
"1930",72,7272031,"Ecole Des Deux Mondes Elementary","V9W4A3","Public School","Standard school","CAMPBELL RIVER","V9W","Vancouver Island"
"1931",72,7272032,"Ripple Rock Elementary","V9H1R4","Public School","Standard school","CAMPBELL RIVER","V9H","Vancouver Island"
"1932",72,7272035,"eBlend","V9W6J7","Public School","District online learning school","CAMPBELL RIVER","V9W","Vancouver Island"
"1933",72,7272046,"Georgia Park Elementary","V9H1T4","Public School","Standard school","CAMPBELL RIVER","V9H","Vancouver Island"
"1934",72,7272061,"Ocean Grove Elementary","V9H1K2","Public School","Standard school","CAMPBELL RIVER","V9H","Vancouver Island"
"1935",72,7272065,"Pinecrest Elementary","V9W2S1","Public School","Standard school","CAMPBELL RIVER","V9W","Vancouver Island"
"1936",72,7272066,"Penfield Elementary","V9W1P9","Public School","Standard school","CAMPBELL RIVER","V9W","Vancouver Island"
"1937",72,7272069,"Quadra Elementary","V0P1N0","Public School","Standard school","QUATHIASKI COVE","V0P","Vancouver Island"
"1938",72,7272078,"Sandowne Elementary","V9W5G9","Public School","Standard school","CAMPBELL RIVER","V9W","Vancouver Island"
"1939",72,7272085,"Surge Narrows Elementary","V0P1W0","Public School","Standard school","SURGE NARROWS","V0P","Vancouver Island"
"1940",72,7272097,"Ècole Willow Point Elementary","V9W1S4","Public School","Standard school","CAMPBELL RIVER","V9W","Vancouver Island"
"1941",72,7272119,"Sayward Elem-Jr Secondary","V0P1R0","Public School","Standard school","SAYWARD","V0P","Vancouver Island"
"1942",72,7295057,"Compass School Program","V9W4E3","Public School","Youth custody or residential attendance school","CAMPBELL RIVER","V9W","Vancouver Island"
"1943",72,7296335,"Campbell River Christian School","V9W6Y7","Independent School","Standard school","CAMPBELL RIVER","V9W","Vancouver Island"
"1944",72,7299073,"Elm Alternate","V9W6J7","Public School","Alternate programs school","CAMPBELL RIVER","V9W","Vancouver Island"
"1945",73,7324002,"Beattie Elementary","V2C1M3","Public School","Standard school","KAMLOOPS","V2C","Interior"
"1946",73,7324004,"Haldane Elementary","V0E1M0","Public School","Standard school","CHASE","V0E","Interior"
"1947",73,7324005,"Ecole Lloyd George Elementary","V2C3A1","Public School","Standard school","KAMLOOPS","V2C","Interior"
"1948",73,7324010,"Savona Elementary","V0K2J0","Public School","Standard school","SAVONA","V0K","Interior"
"1949",73,7324011,"Marion Schilling Elementary","V2C4P6","Public School","Standard school","KAMLOOPS","V2C","Interior"
"1950",73,7324012,"South Kamloops Secondary","V2C3E9","Public School","Standard school","KAMLOOPS","V2C","Interior"
"1951",73,7324014,"Kamloops School of the Arts","V2C3X6","Public School","Standard school","KAMLOOPS","V2C","Interior"
"1952",73,7324018,"Heffley Creek Elementary","V2H0B7","Public School","Standard school","HEFFLEY CREEK","V2H","Interior"
"1953",73,7324020,"Westsyde Elementary","V2B7H4","Public School","Standard school","KAMLOOPS","V2B","Interior"
"1954",73,7324021,"Westwold Elementary","V0E2B0","Public School","Standard school","WESTWOLD","V0E","Interior"
"1955",73,7324023,"Dallas Elementary","V2C4Z2","Public School","Standard school","KAMLOOPS","V2C","Interior"
"1956",73,7324028,"George Hilliard Elementary","V2B5H1","Public School","Standard school","KAMLOOPS","V2B","Interior"
"1957",73,7324031,"Arthur Stevenson Elementary","V2B6Y7","Public School","Standard school","KAMLOOPS","V2B","Interior"
"1958",73,7324032,"Bert Edwards Science & Technology","V2B2B7","Public School","Standard school","KAMLOOPS","V2B","Interior"
"1959",73,7324033,"Ralph Bell Elementary School","V2C4B8","Public School","Standard school","KAMLOOPS","V2C","Interior"
"1960",73,7324034,"Rayleigh Elementary","V2H1M9","Public School","Standard school","KAMLOOPS","V2H","Interior"
"1961",73,7324036,"Arthur Hatton Elementary","V2B1L4","Public School","Standard school","KAMLOOPS","V2B","Interior"
"1962",73,7324039,"AE Perry Elementary","V2B1W9","Public School","Standard school","KAMLOOPS","V2B","Interior"
"1963",73,7324040,"Kay Bingham Elementary","V2B5M2","Public School","Standard school","KAMLOOPS","V2B","Interior"
"1964",73,7324044,"Norkam Secondary School","V2B3C1","Public School","Standard school","KAMLOOPS","V2B","Interior"
"1965",73,7324045,"Valleyview Secondary","V2C4C2","Public School","Standard school","KAMLOOPS","V2C","Interior"
"1966",73,7324052,"Barriere Elementary","V0E1E0","Public School","Standard school","BARRIERE","V0E","Interior"
"1967",73,7324053,"Logan Lake Elementary","V0K1W0","Public School","Standard school","LOGAN LAKE","V0K","Interior"
"1968",73,7324054,"Parkcrest Elementary","V2B4Y1","Public School","Standard school","KAMLOOPS","V2B","Interior"
"1969",73,7324055,"Westsyde Secondary","V2B6P2","Public School","Standard school","KAMLOOPS","V2B","Interior"
"1970",73,7324056,"Robert L Clemitson Elementary","V2C5B7","Public School","Standard school","KAMLOOPS","V2C","Interior"
"1971",73,7324057,"Sa-Hali Secondary","V2C1P8","Public School","Standard school","KAMLOOPS","V2C","Interior"
"1972",73,7324058,"David Thompson Elementary","V2B7W3","Public School","Standard school","KAMLOOPS","V2B","Interior"
"1973",73,7324063,"Westmount Elementary","V2B7Z8","Public School","Standard school","KAMLOOPS","V2B","Interior"
"1974",73,7324064,"South Sa-Hali Elementary","V2E1E9","Public School","Standard school","KAMLOOPS","V2E","Interior"
"1975",73,7324067,"Pinantan Elementary","V0E3E1","Public School","Standard school","PINANTAN LAKE","V0E","Interior"
"1976",73,7324068,"Summit Elementary","V2E1Y3","Public School","Standard school","KAMLOOPS","V2E","Interior"
"1977",73,7324071,"Aberdeen Elementary","V1S1L9","Public School","Standard school","KAMLOOPS","V1S","Interior"
"1978",73,7324072,"Dufferin Elementary","V2E2E2","Public School","Standard school","KAMLOOPS","V2E","Interior"
"1979",73,7324077,"Juniper Ridge Elementary","V2E2E9","Public School","Standard school","KAMLOOPS","V2E","Interior"
"1980",73,7324078,"McGowan Park Elementary","V2E2S2","Public School","Standard school","KAMLOOPS","V2E","Interior"
"1981",73,7325015,"Arthur Hatton StrongStart Centre","V2B1L4","Early learning school","StrongStart center","KAMLOOPS","V2B","Interior"
"1982",73,7325175,"Raft River StrongStart Centre","V0E1N1","Early learning school","StrongStart center","CLEARWATER","V0E","Interior"
"1983",73,7325176,"Barriere StrongStart Centre","V0E1E0","Early learning school","StrongStart center","BARRIERE","V0E","Interior"
"1984",73,7325177,"Marion Schilling StrongStart Centre","V2C4P6","Early learning school","StrongStart center","KAMLOOPS","V2C","Interior"
"1985",73,7325301,"Haldane StrongStart Centre","V0E1M0","Early learning school","StrongStart center","CHASE","V0E","Interior"
"1986",73,7325302,"Beattie StrongStart Centre","V2C1M3","Early learning school","StrongStart center","KAMLOOPS","V2C","Interior"
"1987",73,7325427,"AE Perry StrongStart Centre","V2B1W9","Early learning school","StrongStart center","KAMLOOPS","V2B","Interior"
"1988",73,7325460,"Arthur Hatton Just B4 Program","V2B1L4","Early learning school","StrongStart center","KAMLOOPS","V2B","Interior"
"1989",73,7326002,"Blue River School","V0E1J0","Public School","Standard school","BLUE RIVER","V0E","Interior"
"1990",73,7326005,"Clearwater Secondary","V0E1N1","Public School","Standard school","CLEARWATER","V0E","Interior"
"1991",73,7326011,"Vavenby Elementary","V0E3A0","Public School","Standard school","VAVENBY","V0E","Interior"
"1992",73,7326012,"Raft River Elementary","V0E1N1","Public School","Standard school","CLEARWATER","V0E","Interior"
"1993",73,7373000,"Continuing Ed SD 73","V2B5G2","Public School","Continuing education school","KAMLOOPS","V2B","Interior"
"1994",73,7373079,"Pacific Way Elementary","V1S1Z3","Public School","Standard school","KAMLOOPS","V1S","Interior"
"1995",73,7373080,"Logan Lake Elementary Secondary","V0K1W0","Public School","Standard school","LOGAN LAKE","V0K","Interior"
"1996",73,7373081,"Brocklehurst Secondary School","V2B5P5","Public School","Standard school","KAMLOOPS","V2B","Interior"
"1997",73,7373083,"Chase Elementary-Secondary","V0E1M0","Public School","Standard school","CHASE","V0E","Interior"
"1998",73,7373084,"Barriere Elementary-Secondary","V0E1E0","Public School","Standard school","BARRIERE","V0E","Interior"
"1999",73,7373085,"Sun Peaks School","V2B1B9","Public School","Standard school","Kamloops","V2B","Interior"
"2000",73,7396094,"Our Lady of Perpetual Help","V2B4B9","Independent School","Standard school","KAMLOOPS","V2B","Interior"
"2001",73,7396194,"St. Ann's Academy","V2C2S7","Independent School","Standard school","KAMLOOPS","V2C","Interior"
"2002",73,7396280,"Kamloops Christian School","V2B3X2","Independent School","Standard school","KAMLOOPS","V2B","Interior"
"2003",73,7396838,"Ascend Online Distributed Learning Prg.","V2C2S7","Independent School","Provincial online learning school","KAMLOOPS","V2C","Interior"
"2004",73,7396939,"First Baptist Classical Academy of Kamloops","V2C2T5","Independent School","Standard school","KAMLOOPS","V2C","Interior"
"2005",73,7397036,"Sk'elep School of Excellence","V2H1H1","Independent First Nations School","Standard school","KAMLOOPS","V2H","Interior"
"2006",73,7399042,"Twin Rivers Education Centre","V2B5G2","Public School","Alternate programs school","KAMLOOPS","V2B","Interior"
"2007",73,7399103,"@KOOL","V2E1X9","Public School","Provincial online learning school","KAMLOOPS","V2E","Interior"
"2008",74,7425071,"Cayoosh StrongStart Centre","V0K1V0","Early learning school","StrongStart center","LILLOOET","V0K","Interior"
"2009",74,7425178,"Clinton StrongStart Centre","V0K1K0","Early learning school","StrongStart center","CLINTON","V0K","Interior"
"2010",74,7425444,"Desert Sands StrongStart Centre","V0K1A0","Early learning school","StrongStart center","ASHCROFT","V0K","Interior"
"2011",74,7429007,"Gold Bridge Community","V0K1Z0","Public School","Standard school","LILLOOET","V0K","Interior"
"2012",74,7429012,"Cayoosh Elementary","V0K1V0","Public School","Standard school","LILLOOET","V0K","Interior"
"2013",74,7429014,"George M Murray Elementary","V0K1V0","Public School","Standard school","LILLOOET","V0K","Interior"
"2014",74,7429015,"Lillooet Secondary","V0K1V0","Public School","Standard school","LILLOOET","V0K","Interior"
"2015",74,7430009,"Cache Creek Elementary","V0K1H0","Public School","Standard school","CACHE CREEK","V0K","Interior"
"2016",74,7474018,"David Stoddart School","V0K1K0","Public School","Standard school","CLINTON","V0K","Interior"
"2017",74,7474019,"Desert Sands Community School","V0K1A0","Public School","Standard school","ASHCROFT","V0K","Interior"
"2018",74,7474020,"Kumsheen ShchEma-meet","V0K1Z0","Public School","Standard school","LYTTON","V0K","Interior"
"2019",74,7496333,"Fountainview Academy","V0K1V0","Independent School","Standard school","LILLOOET","V0K","Interior"
"2020",74,7497493,"Stein Valley Nlakapamux School","V0K1Z0","Independent First Nations School","Standard school","LYTTON","V0K","Interior"
"2021",75,7525016,"West Heights StrongStart Centre","V2V2G6","Early learning school","StrongStart center","MISSION","V2V","Fraser"
"2022",75,7525179,"Mission Central StrongStart Centre","V2V6L4","Early learning school","StrongStart center","MISSION","V2V","Fraser"
"2023",75,7525180,"Cherry Hill StrongStart Centre","V2V2S5","Early learning school","StrongStart center","MISSION","V2V","Fraser"
"2024",75,7525202,"SD 75 StrongStart BC Outreach Program #1",NA,"Early learning school","StrongStart outreach",NA,NA,"Fraser"
"2025",75,7525304,"Windebank StrongStart Centre","V2V6Z2","Early learning school","StrongStart center","MISSION","V2V","Fraser"
"2026",75,7575000,"Continuing Ed SD 75","V2V6Y4","Public School","Continuing education school","MISSION","V2V","Fraser"
"2027",75,7575001,"Hatzic Elementary","V2V5V6","Public School","Standard school","MISSION","V2V","Fraser"
"2028",75,7575006,"Dewdney Elementary","V0M1H0","Public School","Standard school","DEWDNEY","V0M","Fraser"
"2029",75,7575007,"Mission Central Elementary","V2V6L4","Public School","Standard school","MISSION","V2V","Fraser"
"2030",75,7575014,"Mission Senior Secondary","V2V2C5","Public School","Standard school","MISSION","V2V","Fraser"
"2031",75,7575015,"Edwin S Richards Elementary","V2V2V5","Public School","Standard school","MISSION","V2V","Fraser"
"2032",75,7575018,"West Heights Elementary","V2V2G6","Public School","Standard school","MISSION","V2V","Fraser"
"2033",75,7575019,"Silverdale Elementary","V4S1H6","Public School","Standard school","MISSION","V4S","Fraser"
"2034",75,7575020,"Windebank Elementary","V2V6Z2","Public School","Standard school","MISSION","V2V","Fraser"
"2035",75,7575023,"Cherry Hill Elementary","V2V2S5","Public School","Standard school","MISSION","V2V","Fraser"
"2036",75,7575027,"Hillside Traditional Academy","V2V5Z3","Public School","Standard school","MISSION","V2V","Fraser"
"2037",75,7575028,"Albert McMahon Elementary","V2V2V1","Public School","Standard school","MISSION","V2V","Fraser"
"2038",75,7575029,"Christine Morrison Elementary","V2V2L8","Public School","Standard school","MISSION","V2V","Fraser"
"2039",75,7575030,"Stave Falls Elementary","V4S1C2","Public School","Standard school","MISSION","V4S","Fraser"
"2040",75,7575032,"Deroche Elementary","V0M1G0","Public School","Standard school","DEROCHE","V0M","Fraser"
"2041",75,7575035,"Hatzic Middle School","V2V6S1","Public School","Standard school","MISSION","V2V","Fraser"
"2042",75,7575036,"Ecole Heritage Park Middle School","V2V7B1","Public School","Standard school","MISSION","V2V","Fraser"
"2043",75,7596034,"Seminary of Christ the King","V2V6Y5","Independent School","Standard school","MISSION","V2V","Fraser"
"2044",75,7596460,"Valley Christian School","V4S1A3","Independent School","Standard school","MISSION","V4S","Fraser"
"2045",75,7596839,"Valley Christian Online School","V4S1A3","Independent School","Provincial online learning school","MISSION","V4S","Fraser"
"2046",75,7599133,"Mission Online School","V2V2C5","Public School","District online learning school","MISSION","V2V","Fraser"
"2047",75,7599287,"Fraserview Learning Centre","V2V2B5","Public School","Alternate programs school","MISSION","V2V","Fraser"
"2048",78,7825072,"Coquihalla StrongStart Centre","V0X1L0","Early learning school","StrongStart center","HOPE","V0X","Fraser"
"2049",78,7825073,"Boston Bar StrongStart Centre","V0K1C0","Early learning school","StrongStart center","BOSTON BAR","V0K","Fraser"
"2050",78,7825181,"Kent StrongStart Centre","V0M1A0","Early learning school","StrongStart center","AGASSIZ","V0M","Fraser"
"2051",78,7832003,"Hope Secondary","V0X1L0","Public School","Standard school","HOPE","V0X","Fraser"
"2052",78,7832004,"Boston Bar Elem-Secondary","V0K1C0","Public School","Standard school","BOSTON BAR","V0K","Fraser"
"2053",78,7832006,"Coquihalla Elementary","V0X1L0","Public School","Standard school","HOPE","V0X","Fraser"
"2054",78,7876002,"Harrison Hot Springs Elementary","V0M1K0","Public School","Standard school","HARRISON HOT SPRINGS","V0M","Fraser"
"2055",78,7876003,"Agassiz Elem-Secondary","V0M1A0","Public School","Standard school","AGASSIZ","V0M","Fraser"
"2056",78,7876007,"Kent Elementary","V0M1A0","Public School","Standard school","AGASSIZ","V0M","Fraser"
"2057",78,7878000,"Fraser Cascade Continuing Education","V0X1L1","Public School","Continuing education school","HOPE","V0X","Fraser"
"2058",78,7878012,"Silver Creek Elementary","V0X1L0","Public School","Standard school","HOPE","V0X","Fraser"
"2059",78,7878013,"Q'aLaTKu7em School","V0N2K0","Public School","Standard school","MOUNT CURRIE","V0N","Fraser"
"2060",78,7896105,"Agassiz Christian School","V0M1A2","Independent School","Standard school","AGASSIZ","V0M","Fraser"
"2061",78,7899053,"Two Rivers Education Centre","V0X1L0","Public School","Alternate programs school","HOPE","V0X","Fraser"
"2062",78,7899166,"Fraser-Cascade Open Learning","V0X1L0","Public School","District online learning school","HOPE","V0X","Fraser"
"2063",78,7899183,"Agassiz Centre for Education","V0M1A0","Public School","Alternate programs school","AGASSIZ","V0M","Fraser"
"2064",79,7925026,"Drinkwater StrongStart Centre","V9L4E1","Early learning school","StrongStart center","DUNCAN","V9L","Vancouver Island"
"2065",79,7925074,"Alexander StrongStart Centre","V9L3A3","Early learning school","StrongStart center","DUNCAN","V9L","Vancouver Island"
"2066",79,7925182,"Wendy's House StrongStart Centre","V9L3A5","Early learning school","StrongStart center","DUNCAN","V9L","Vancouver Island"
"2067",79,7925205,"Chemainus StrongStart Centre","V0R1K2","Early learning school","StrongStart center","CHEMAINUS","V0R","Vancouver Island"
"2068",79,7925305,"George Bonner StrongStart Centre","V8H1G9","Early learning school","StrongStart center","MILL BAY","V8H","Vancouver Island"
"2069",79,7925306,"SD 79 StrongStart BC Outreach Program #1",NA,"Early learning school","StrongStart outreach",NA,NA,"Vancouver Island"
"2070",79,7965006,"Crofton Elementary Community School","V0R1R0","Public School","Standard school","CROFTON","V0R","Vancouver Island"
"2071",79,7965007,"Bench Elementary","V0R1N2","Public School","Standard school","COWICHAN BAY","V0R","Vancouver Island"
"2072",79,7965009,"Cowichan Secondary","V9L2X2","Public School","Standard school","DUNCAN","V9L","Vancouver Island"
"2073",79,7965014,"Alexander Elementary","V9L3A3","Public School","Standard school","DUNCAN","V9L","Vancouver Island"
"2074",79,7965016,"Tansor Elementary","V9L4A4","Public School","Standard school","DUNCAN","V9L","Vancouver Island"
"2075",79,7965023,"Khowhemun Elementary","V9L1C5","Public School","Standard school","DUNCAN","V9L","Vancouver Island"
"2076",79,7965024,"Drinkwater Elementary","V9L4E1","Public School","Standard school","DUNCAN","V9L","Vancouver Island"
"2077",79,7965025,"Alex Aitken","V9L4L2","Public School","Standard school","DUNCAN","V9L","Vancouver Island"
"2078",79,7965032,"Thetis Island Elementary","V0R2Y0","Public School","Standard school","CHEMAINUS","V0R","Vancouver Island"
"2079",79,7965037,"Discovery Elementary","V0R2W1","Public School","Standard school","SHAWNIGAN LAKE","V0R","Vancouver Island"
"2080",79,7965039,"Frances Kelsey Secondary","V8H1G3","Public School","Standard school","MILL BAY","V8H","Vancouver Island"
"2081",79,7966012,"Palsson Elementary","V0R2G0","Public School","Standard school","LAKE COWICHAN","V0R","Vancouver Island"
"2082",79,7979000,"Adult Learning Centre","V9L2E6","Public School","Continuing education school","DUNCAN","V9L","Vancouver Island"
"2083",79,7979040,"Maple Bay Elementary","V9L5R4","Public School","Standard school","DUNCAN","V9L","Vancouver Island"
"2084",79,7979041,"Chemainus Elementary Community School","V0R1K2","Public School","Standard school","CHEMAINUS","V0R","Vancouver Island"
"2085",79,7979042,"Ecole Cobble Hill Elementary","V0R1L2","Public School","Standard school","COBBLE HILL","V0R","Vancouver Island"
"2086",79,7979043,"Lake Cowichan Elementary","V0R2G0","Public School","Standard school","LAKE COWICHAN","V0R","Vancouver Island"
"2087",79,7979044,"Lake Cowichan Secondary","V0R2G0","Public School","Standard school","LAKE COWICHAN","V0R","Vancouver Island"
"2088",79,7979045,"George Bonner Elementary","V8H1G9","Public School","Standard school","MILL BAY","V8H","Vancouver Island"
"2089",79,7979046,"Ecole Mount Prevost Elementary","V9L4E7","Public School","Standard school","DUNCAN","V9L","Vancouver Island"
"2090",79,7979047,"Cowichan Open School","V9L2E6","Public School","Standard school","DUNCAN","V9L","Vancouver Island"
"2091",79,7979048,"Quamichan School","V9L3A5","Public School","Standard school","DUNCAN","V9L","Vancouver Island"
"2092",79,7979049,"Chemainus Secondary","V0R1K1","Public School","Standard school","CHEMAINUS","V0R","Vancouver Island"
"2093",79,7979050,"Mill Bay Nature School","V0R2P3","Public School","Standard school","MILL BAY","V0R","Vancouver Island"
"2094",79,7979051,"Quw'utsun Secondary School","V9L2X2","Public School","Standard school","DUNCAN","V9L","Vancouver Island"
"2095",79,7996005,"Brentwood College","V0R2P1","Independent School","Standard school","MILL BAY","V0R","Vancouver Island"
"2096",79,7996006,"Shawnigan Lake","V0R2W1","Independent School","Standard school","SHAWNIGAN LAKE","V0R","Vancouver Island"
"2097",79,7996017,"Queen Margaret's","V9L1C2","Independent School","Standard school","DUNCAN","V9L","Vancouver Island"
"2098",79,7996086,"Duncan Christian School","V9L3J8","Independent School","Standard school","DUNCAN","V9L","Vancouver Island"
"2099",79,7996167,"Queen of Angels School","V9L5L9","Independent School","Standard school","DUNCAN","V9L","Vancouver Island"
"2100",79,7996368,"Sunrise Waldorf School","V9L6M3","Independent School","Standard school","DUNCAN","V9L","Vancouver Island"
"2101",79,7996446,"Evergreen Independent School","V8H4A8","Independent School","Standard school","COBBLE HILL","V8H","Vancouver Island"
"2102",79,7996959,"Noorunissa Montessori Academy of Canada","V9L6M5","Independent School","Standard school","DUNCAN","V9L","Vancouver Island"
"2103",79,7996965,"St John's Preparatory Academy Shawnigan","V8H2H1","Independent School","Standard school","SHAWNIGAN LAKE","V8H","Vancouver Island"
"2104",79,7997497,"Penelakut Island Learning Centre","V0R5K0","Independent First Nations School","Standard school","PENELAKUT","V0R","Vancouver Island"
"2105",79,7999081,"Cowichan Valley Open Learning Co-Op","V9L2E6","Public School","Alternate programs school","DUNCAN","V9L","Vancouver Island"
"2106",79,7999145,"Cowichan Valley Distributed Learning","V9L2E6","Public School","District online learning school","DUNCAN","V9L","Vancouver Island"
"2107",81,8125075,"G.W. Carlson StrongStart Centre","V0C1R0","Early learning school","StrongStart center","FORT NELSON","V0C","Northern"
"2108",81,8125183,"J S Clark StrongStart Centre","V0C1R0","Early learning school","StrongStart center","FORT NELSON","V0C","Northern"
"2109",81,8181008,"G W Carlson Elementary","V0C1R0","Public School","Standard school","FORT NELSON","V0C","Northern"
"2110",81,8181011,"R L Angus Elementary","V0C1R0","Public School","Standard school","FORT NELSON","V0C","Northern"
"2111",81,8181013,"Fort Nelson Secondary","V0C1R0","Public School","Standard school","FORT NELSON","V0C","Northern"
"2112",81,8181014,"J S Clark Elementary","V0C1R0","Public School","Standard school","FORT NELSON","V0C","Northern"
"2113",81,8181015,"Toad River Elem-Secondary","V0C1R0","Public School","Standard school","FORT NELSON","V0C","Northern"
"2114",81,8197137,"Chalo School","V0C1R0","Independent First Nations School","Standard school","FORT NELSON","V0C","Northern"
"2115",82,8225076,"Suwilaawks StrongStart Centre","V8G2V3","Early learning school","StrongStart center","TERRACE","V8G","Northern"
"2116",82,8225184,"Kildala StrongStart Centre","V8C1V7","Early learning school","StrongStart center","KITIMAT","V8C","Northern"
"2117",82,8225307,"Thornhill StrongStart Centre","V8G3S8","Early learning school","StrongStart center","TERRACE","V8G","Northern"
"2118",82,8225386,"Cassie Hall StrongStart Centre","V8G2X3","Early learning school","StrongStart center","TERRACE","V8G","Northern"
"2119",82,8280001,"Nechako Elementary","V8C1M9","Public School","Standard school","KITIMAT","V8C","Northern"
"2120",82,8280004,"Kildala Elementary","V8C1V7","Public School","Standard school","KITIMAT","V8C","Northern"
"2121",82,8280007,"Kitimat City High","V8C1R8","Public School","Alternate programs school","KITIMAT","V8C","Northern"
"2122",82,8282000,"SD 82 Continuing Ed School","V8G4N8","Public School","Continuing education school","TERRACE","V8G","Northern"
"2123",82,8282038,"Skeena Middle","V8G3C1","Public School","Standard school","TERRACE","V8G","Northern"
"2124",82,8282039,"Mount Elizabeth Middle/Secondary","V8C1E9","Public School","Standard school","KITIMAT","V8C","Northern"
"2125",82,8282040,"NW Regional Trades & Training Centre","V8G4N8","Public School","Standard school","TERRACE","V8G","Northern"
"2126",82,8288006,"Hazelton Secondary","V0J1Y0","Public School","Standard school","HAZELTON","V0J","Northern"
"2127",82,8288008,"New Hazelton Elementary","V0J2J0","Public School","Standard school","NEW HAZELTON","V0J","Northern"
"2128",82,8288012,"Uplands Elementary","V8G4L7","Public School","Standard school","TERRACE","V8G","Northern"
"2129",82,8288013,"Cassie Hall Elementary","V8G2X3","Public School","Standard school","TERRACE","V8G","Northern"
"2130",82,8288014,"Thornhill Elementary","V8G3S1","Public School","Standard school","TERRACE","V8G","Northern"
"2131",82,8288016,"Suwilaawks Community School","V8G2V3","Public School","Standard school","TERRACE","V8G","Northern"
"2132",82,8288018,"Majagaleehl Gali Aks Elementary","V0J1Y0","Public School","Standard school","HAZELTON","V0J","Northern"
"2133",82,8288020,"Ecole Mountainview","V8G5P5","Public School","Standard school","TERRACE","V8G","Northern"
"2134",82,8288022,"Thornhill Primary","V8G3S8","Public School","Standard school","TERRACE","V8G","Northern"
"2135",82,8288024,"Caledonia Secondary","V8G3C4","Public School","Standard school","TERRACE","V8G","Northern"
"2136",82,8288025,"Parkside Secondary","V8G2Z8","Public School","Alternate programs school","TERRACE","V8G","Northern"
"2137",82,8288028,"Bear Valley School","V0T1W0","Public School","Standard school","STEWART","V0T","Northern"
"2138",82,8288030,"Kitwanga Elementary","V0J2A0","Public School","Standard school","KITWANGA","V0J","Northern"
