District Number,School Code,School Name,Address,City,Province,Postal Code,Physical Address,Physical City,Physical Province,Physical Postal Code,Principal First Name,Principal Last Name,Type,School Category,Phone,Fax,Email,Kindergarten Half Enrollment,Kindergarten Full Enrollment,Grade 1 Enrollment,Grade 2 Enrollment,Grade 3 Enrollment,Grade 4 Enrollment,Grade 5 Enrollment,Grade 6 Enrollment,Grade 7 Enrollment,Grade 8 Enrollment,Grade 9 Enrollment,Grade 10 Enrollment,Grade 11 Enrollment,Grade 12 Enrollment,Group Classification Primary K-3,Group Classification Elementary 4-7 EU,Group Classification Junior Secondary 8-10 SU,Group Classification Senior Secondary 11-12
062,06296945,Brookes Westshore,1939 SOOKE RD,VICTORIA,BC,V9B1W2,,,,,Jerry,Salvador,Standard school,Independent School,2509290506,,jsalvador@westshore.brookes.org,N,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,,02,02,02
062,06299043,Westshore Secondary School,2139 SOOKE RD,VICTORIA,BC,V9B1W4,,,,,John,Lyall,Alternate programs school,Public School,2504742505,2504746211,jlyall@sd62.bc.ca,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,,,,
062,06299164,SD62 Online School,3143 Jacklin Rd,VICTORIA,BC,V9B5R1,,,,,Heather,Lait,District online learning school,Public School,2503919002,2503919007,hlait@sd62.bc.ca,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,,,,
063,06325065,Sidney StrongStart Centre,2281 HENRY AVE,SIDNEY,BC,V8L2A8,,,,,,,StrongStart center,Early learning school,2506563958,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
063,06325165,Brentwood StrongStart Centre,7085 WALLACE DR,BRENTWOOD BAY,BC,V8M1P9,,,,,,,StrongStart center,Early learning school,2506523996,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
063,06325291,Lochside StrongStart Centre,1145 ROYAL OAK DR,VICTORIA,BC,V8X3T7,,,,,,,StrongStart center,Early learning school,2506585238,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
063,06363000,Continuing Ed SD 63,104A-4420 CHATTERTON WAY,VICTORIA,BC,V8X5J2,,,,,Kelly,De Klerk,Continuing education school,Public School,2506524042,2506529703,ilc_broadmead@saanichschools.ca,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,,,,
063,06363002,Brentwood Elementary,7085 WALLACE DRIVE,BRENTWOOD BAY,BC,V8M1P9,,,,,Anita,Ko,Standard school,Public School,2506523996,2506523181,ssalemink@saanichschools.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
063,06363003,Cordova Bay Elementary,5238 CORDOVA BAY RD,VICTORIA,BC,V8Y2L2,,,,,Mary Lynn,Heron,Standard school,Public School,2506585315,2506584014,cordovabay@saanichschools.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
063,06363004,Deep Cove Elementary,10975 WEST SAANICH RD,NORTH SAANICH,BC,V8L5P6,,,,,Philip,Jungen,Standard school,Public School,2506567254,2506566240,deepcove@saanichschools.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
063,06363007,Keating Elementary,6843 CENTRAL SAANICH RD,VICTORIA,BC,V8Z5V4,,,,,Steve,Macgregor,Standard school,Public School,2506529261,2506522094,keating@saanichschools.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
063,06363008,Lochside Elementary,1145 ROYAL OAK DR,VICTORIA,BC,V8X3T7,,,,,Helena,Takhar,Standard school,Public School,2506585238,2506584982,lochside@saanichschools.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
063,06363010,Prospect Lake Elementary,321 PROSPECT LAKE RD,VICTORIA,BC,V9E1J7,,,,,Sarah,Salemink,Standard school,Public School,2507273314,2504792927,prospectlake@saanichschools.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
063,06363011,ḰELSET Elementary,1800 FOREST PARK DR,NORTH SAANICH,BC,V8L4B8,,,,,Tassie,Harris,Standard school,Public School,2506554648,2506554384,tharris@saanichschools.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
063,06363014,Sidney Elementary,2281 HENRY AVE,SIDNEY,BC,V8L2A8,,,,,Mary Lynn,Heron,Standard school,Public School,2506563958,2506562826,sidney@saanichschools.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
063,06363020,Stelly's Secondary,1627 STELLYS CROSS RD,SAANICHTON,BC,V8M1S8,,,,,Melanie,Paas,Standard school,Public School,2506524401,2506524404,mpaas@saanichschools.ca,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,,,,
063,06363021,Claremont Secondary,4980 WESLEY RD,VICTORIA,BC,V8Y1Y9,,,,,Aaron,Buckham,Standard school,Public School,2506585221,2506585387,claremont@saanichschools.ca,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,,,,
063,06363022,Parkland Secondary,10640 MCDONALD PARK RD,NORTH SAANICH,BC,V8L5S7,,,,,Kal,Russell,Standard school,Public School,2506552700,2506552701,krussell@saanichschools.ca,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,,,,
063,06363026,North Saanich Middle School,10400 MCDONALD PARK RD,NORTH SAANICH,BC,V8L0A3,,,,,David,Mark,Standard school,Public School,2506561129,2506562759,dmark@saanichschools.ca,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,,,,
063,06363027,Royal Oak Middle School,751 TRAVINO LANE,VICTORIA,BC,V8Z0C6,,,,,Karen,Macewan,Standard school,Public School,2504797128,2504794200,royaloak@saanichschools.ca,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,,,,
063,06363028,Bayside Middle School,1101 NEWTON PL,BRENTWOOD BAY,BC,V8M1G2,,,,,Rae,Dennett,Standard school,Public School,2506521135,2506520110,bayside@saanichschools.ca,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,,,,
063,06396127,Lakeview Christian School,729 CORDOVA BAY RD,VICTORIA,BC,V8Y1P7,,,,,Scott,Bastien,Standard school,Independent School,2506585082,2506585072,admin@lcsvictoria.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,01,01,01,
063,06396767,Regent Christian Online Academy,107-19 DALLAS RD,VICTORIA,BC,V8V5A6,,,,,Dennise,Croswell,Provincial online learning school,Independent School,2505921759,,principal@rcoa.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,
063,06398007,South Island Distance Education School,4575 WILKINSON RD,VICTORIA,BC,V8Z7E8,,,,,Sean,Hayes,Provincial online learning school,Public School,2507044940,2504739870,shayes@saanichschools.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,
063,06399075,SD 63 Individual Learning Centre,1649 MOUNT NEWTON CROSS RD,SAANICHTON,BC,V8M1L1,,,,,Kelly,De Klerk,Alternate programs school,Public School,2506524042,2506529703,kdeklerk@saanichschools.ca,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,,,,
064,06425066,Salt Spring StrongStart Centre,112 RAINBOW RD,SALT SPRING ISLAND,BC,V8K2K3,,,,,Amy,Dearden,StrongStart center,Early learning school,2505379928,,sjohnson@sd64.org,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
064,06425166,Fulford StrongStart Centre,203 SOUTH RIDGE DR,SALT SPRING ISLAND,BC,V8K1Y9,,,,,Amy,Dearden,StrongStart center,Early learning school,2506539223,2506532090,fulford@sd64.org,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
064,06425189,SD 64 StrongStart BC Outreach Program #1,,,,,,,,,Amy,Dearden,StrongStart outreach,Early learning school,,,jhoag@sd64.org,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
064,06425440,SD 64 StrongStart BC Outreach Program #2,112 Rainbow Road,Salt Spring,BC,V8K2K3,,,,,Amy,Dearden,StrongStart outreach,Early learning school,2505375548,,adearden@sd64.org,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
064,06464000,Continuing Ed SD 64,232 RAINBOW RD,SALT SPRING ISLAND,BC,V8K2A9,,,,,Dan,Sparanese,Continuing education school,Public School,2505379944,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
064,06464002,Salt Spring Elementary,112 RAINBOW RD,SALT SPRING ISLAND,BC,V8K2K3,,,,,Amy,Dearden,Standard school,Public School,2505379928,2505371397,sse@sd64.org,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
064,06464003,Mayne Island School,535 FERNHILL ROAD,MAYNE ISLAND,BC,V0N2J2,,,,,Adrian,Pendergast,Standard school,Public School,2505392371,,mayneislandschool@sd64.org,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
064,06464004,Saturna Island Elementary Secondary,PO BOX 70,SATURNA,BC,V0N2Y0,121 SUNSET BLVD,SATURNA,BC,V0N2Y0,Adrian,Pendergast,Standard school,Public School,2505392472,2505374200,apendergast@sd64.org,N,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,,,,
064,06464005,Galiano Community School,1290 Sturdies Bay rd,Galiano Island,BC,V0N1P0,,,,,Kadek,Okuda,Standard school,Public School,2505392261,2505392318,kokuda@sd64.org,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
064,06464007,Fernwood Elementary,112 RAINBOW RD,SALT SPRING ISLAND,BC,V8K2K3,150 FERNWOOD RD,SALT SPRING ISLAND,BC,V8K1C5,Shelly,Johson,Standard school,Public School,2505379332,2505375386,mmullen@sd64.org,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
064,06464008,Pender Islands Elem-Secondary,5714 CANAL RD,PENDER ISLAND,BC,V0N2M1,,,,,Margot,Landahl,Standard school,Public School,2506293711,2506292023,apendergast@sd64.org,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,,,,
064,06464009,Fulford Community Elementary,112 RAINBOW RD,SALT SPRING ISLAND,BC,V8K1Y9,203 SOUTHRIDGE DR,SALTSPRING ISLAND,BC,V8K1Y9,Kaz,Lundgren,Standard school,Public School,2506539223,2506532090,fulford@sd64.org,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
064,06464010,Gulf Islands Secondary,112 RAINBOW RD,SALT SPRING ISLAND,BC,V8K2K3,,,,,Ryan,Massey,Standard school,Public School,2505392261,2505392318,giss@sd64.org,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,,,,
064,06496396,Salt Spring Centre School,355 B BLACKBURN RD,SALT SPRING ISLAND,BC,V8K2B8,,,,,Helena,Bryn-McLeod,Standard school,Independent School,2505379130,2505379132,info@saltspringcentreschool.ca,N,Y,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,01,01,01,
064,06499172,64GO,112 RAINBOW RD,SALT SPRING ISLAND,BC,V8K2K3,,,,,Dan,Sparanese,District online learning school,Public School,2505279944,2505379512,go@sd64.org,N,Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,,,,
064,06499315,Phoenix Place,232 RAINBOW RD,SALT SPRING ISLAND,BC,V8K2A9,,,,,Ryan,Massey,Alternate programs school,Public School,2505371156,2505371842,,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,,,,
067,06715002,Penticton Secondary,158 ECKHARDT AVE E,PENTICTON,BC,V2A1Z3,,,,,Travis,Bond,Standard school,Public School,2507707750,2507707766,tbond@sd67.bc.ca,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,,,,
067,06715003,Naramata Elementary,GENERAL DELIVERY,NARAMATA,BC,V0H1N0,3660 8TH ST,NARAMATA,BC,V0H1N0,Jeff,Redden,Standard school,Public School,2507707688,2507707689,jredden@sd67.bc.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
067,06715004,Kaleden Elementary,152 LINDEN AVENUE,KALEDEN,BC,V0H1K0,152 LINDEN AVE,KALEDEN,BC,V0H1K0,Ron,Manning,Standard school,Public School,2507707692,2507707693,rmanning@sd67.bc.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
067,06715005,Carmi Elementary,400 CARMI AVE,PENTICTON,BC,V2A3G5,,,,,Jennifer,Wingham,Standard school,Public School,2507707697,2507707619,jwingham@sd67.bc.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
067,06715006,Queens Park Elementary,330 POWER ST,PENTICTON,BC,V2A5X2,,,,,Scott,Mcintosh,Standard school,Public School,2507707680,2507707681,smcintosh@sd67.bc.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
067,06715007,West Bench Elementary,1604 WEST BENCH DR,PENTICTON,BC,V2A8Z3,,,,,Janice,Binding,Standard school,Public School,2507707698,2507707699,jbinding@sd67.bc.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
067,06715008,Princess Margaret Secondary,120 GREEN AVE W,PENTICTON,BC,V2A3T1,,,,,Bo,Boxall,Standard school,Public School,2507707620,2507707621,bboxall@sd67.bc.ca,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,,,,
067,06715011,Uplands Elementary,145 MIDDLE BENCH RD S,PENTICTON,BC,V2A8S7,,,,,Andrea,Devito,Standard school,Public School,2507707678,2507707679,adevito@sd67.bc.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
067,06715014,Columbia Elementary,1437 ALLISON ST,PENTICTON,BC,V2A3X5,,,,,Trevor,Robinson,Standard school,Public School,2507707676,2507707677,trobinson@sd67.bc.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
067,06715016,Connected - Distributed Learning,324 ECKHARDT AVE E,PENTICTON,BC,V2A1Z2,,,,,Chris,Van Bergeyk,District online learning school,Public School,2507707718,2507707661,cvanbergeyk@sd67.bc.ca,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,Y,,,,
067,06715017,Parkway Elementary,225 KINNEY AVE,PENTICTON,BC,V2A3P2,,,,,Todd,Lindsay,Standard school,Public School,2507707686,2507707687,tlindsay@sd67.bc.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
067,06715018,Wiltse Elementary,640 WILTSE BLVD,PENTICTON,BC,V2A8J2,,,,,Bond,Travis,Standard school,Public School,2507707694,2507707695,wiltse@sd67.bc.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
067,06725024,Queens Park StrongStart Centre,330 POWER ST,PENTICTON,BC,V2A5X2,,,,,Scott,Mcintosh,StrongStart center,Early learning school,2507707680,2507707681,smcintosh@sd67.bc.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
067,06725167,Giant's Head StrongStart Centre,PO BOX 3000,SUMMERLAND,BC,V0H1Z0,10503 PRAIRIE VALLEY RD,SUMMERLAND,BC,V0H1Z0,Scott,Edwards,StrongStart center,Early learning school,2507707671,2507707672,sedwards@sd67.bc.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
067,06725293,Carmi StrongStart Centre,400 CARMI AVE,PENTICTON,BC,V2A3G5,,,,,Jennifer,Wingham,StrongStart center,Early learning school,2507707697,2507707619,jwingham@sd67.bc.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
067,06725294,Columbia StrongStart Centre,1437 ALLISON ST,PENTICTON,BC,V2A3X5,,,,,Trevor,Robinson,StrongStart center,Early learning school,2507707676,2507707677,trobinson@sd67.bc.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
067,06767000,Connected - Continuing Education,324 ECKHARDT AVE E,PENTICTON,BC,V2A1Z2,,,,,Chris,Van Bergeyk,Continuing education school,Public School,2507707718,2507707661,cvanbergeyk@sd67.bc.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
067,06767019,KVR Middle School,300 JERMYN AVE,PENTICTON,BC,V2A2E1,,,,,Cliff,Schwartz,Standard school,Public School,2507707600,2507707610,kvr@sd67.bc.ca,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,,,,
067,06767020,Skaha Lake Middle School,110 GREEN AVE W,PENTICTON,BC,V2A3T1,,,,,Darryl,Tenisci,Standard school,Public School,2507707674,2507707675,dtenisci@sd67.bc.ca,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,,,,
067,06767021,Summerland Middle School,DRAWER 3000,SUMMERLAND,BC,V0H1Z0,13611 KELLY AVE,SUMMERLAND,BC,V0H1Z0,Steve,Devito,Standard school,Public School,2507707685,2507707684,sdevito@sd67.bc.ca,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,,,,
067,06777002,Summerland Secondary,BOX 2501,SUMMERLAND,BC,V0H1Z0,9518 MAIN ST,SUMMERLAND,BC,V0H1Z0,Alan,Stel,Standard school,Public School,2507707650,2507707656,astel@sd67.bc.ca,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,,,,
067,06777003,Trout Creek Elementary,BOX 3000,SUMMERLAND,BC,V0H1Z0,5811 NIXON RD,SUMMERLAND,BC,V0H1Z0,Jacquie,Hicks,Standard school,Public School,2507707665,2507707666,jhicks@sd67.bc.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
067,06777004,Giant's Head Elementary,PO BOX 3000,SUMMERLAND,BC,V0H1Z0,10503 PRAIRIE VALLEY RD,SUMMERLAND,BC,V0H1Z0,Scott,Edwards,Standard school,Public School,2507707671,2507707672,sedwards@sd67.bc.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,,,,
067,06796080,Holy Cross School,1298 MAIN ST,PENTICTON,BC,V2A5G2,1299 MANITOBA,PENTICTON,BC,V2A4Z9,Shawn,Campbell,Standard school,Independent School,2504924480,2504904602,hcpprincipal@cisnd.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,01,01,01,
067,06796500,Penticton Christian School,102-96 EDMONTON AVE,PENTICTON,BC,V2A2G8,,,,,Karl,Boehmer,Standard school,Independent School,2504935233,2502764124,kboehmer@pentictonchristianschool.ca,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,01,01,01,01
067,06796687,Summerland Montessori School,BOX 603,SUMMERLAND,BC,V0H1Z0,10317 PRAIRIE VALLEY RD,SUMMERLAND,BC,V0H1Z0,Summerland,Montessori,Standard school,Independent School,2504947266,2504947286,smsheadofschool@shaw.ca,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,01,01,,
067,06796942,Unisus Junior School,7808 PIERRE DR,SUMMERLAND,BC,V0H1Z2,,,,,Tara,Avenia,Standard school,Independent School,2504043232,,tara.avenia@unisus.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,02,02,,
067,06796951,Unisus Senior School,7808 PIERRE DR,SUMMERLAND,BC,V0H1Z2,,,,,Tracey,Hobbs,Standard school,Independent School,2504043232,2504940058,tracey.hobbs@unisus.ca,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,,,04,04
067,06799182,Connected - Junior Alternate,274 ECKHARDT AVE E,PENTICTON,BC,V2A1Z2,,,,,Chris,Van Bergeyk,Alternate programs school,Public School,2507707718,2507707661,cvanbergeyk@sd67.bc.ca,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,,,,
067,06799183,Connected - Senior Alternate,274 ECKHARDT AVE E,PENTICTON,BC,V2A1Z2,,,,,Chris,Van Bergeyk,Alternate programs school,Public School,2507707718,2507707661,cvanbergeyk@sd67.bc.ca,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,,,,
067,06799203,Summerland Secondary Alternate,BOX 2501,SUMMERLAND,BC,V0H1Z0,9518 MAIN ST,SUMMERLAND,BC,V0H1Z0,Alan,Stel,Alternate programs school,Public School,2507707650,2507707650,astel@sd67.bc.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
067,06799204,Princess Margaret AIM,120 GREEN AVE W,PENTICTON,BC,V2A3T1,,,,,Bo,Boxall,Alternate programs school,Public School,2507707620,2507707621,bboxall@sd67.bc.ca,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,,,,
067,06799205,Penticton Secondary Stride,158 ECKHARDT AVE E,PENTICTON,BC,V2A1Z3,,,,,Travis,Bond,Alternate programs school,Public School,2507707750,2507707766,tbond@sd67.bc.ca,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,,,,
068,06825025,Georgia Ave StrongStart Centre,625 GEORGIA AVE,NANAIMO,BC,V9R3W3,,,,,,,StrongStart center,Early learning school,2507531044,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
068,06825067,Fairview StrongStart Centre,205 HOWARD AVE,NANAIMO,BC,V9R3R3,,,,,,,StrongStart center,Early learning school,2507533418,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
068,06825168,Quarterway StrongStart Centre,1632 BOWEN RD,NANAIMO,BC,V9S1G6,,,,,,,StrongStart center,Early learning school,2507546845,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
068,06825169,Ladysmith StrongStart Centre,PO BOX 910,LADYSMITH,BC,V9G1A6,,,,,,,StrongStart center,Early learning school,2502453912,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
068,06825170,Cedar StrongStart Centre,2215 GOULD RD W,NANAIMO,BC,V9X1J9,,,,,,,StrongStart center,Early learning school,2507222722,2507222055,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
068,06825295,McGirr StrongStart Centre,6199 MCGIRR RD,NANAIMO,BC,V9V1C7,,,,,,,StrongStart center,Early learning school,2507588946,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
068,06825296,Bayview StrongStart Centre,140 VIEW ST,NANAIMO,BC,V9R4N6,,,,,,,StrongStart center,Early learning school,2507543231,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
068,06825297,Frank J. Ney StrongStart Centre,5301 WILLIAMSON RD,NANAIMO,BC,V9V1L1,,,,,,,StrongStart center,Early learning school,2507298045,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,
068,06868000,Continuing Ed SD 68,1270 Strathmore St,NANAIMO,BC,V9S2L9,,,,,Brett,Hancock,Continuing education school,Public School,2507536331,2507538502,bhancock@sd68.bc.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,,,,
068,06868001,Nanaimo District Secondary,355 WAKESIAH AVE,NANAIMO,BC,V9R3K5,,,,,Ricki,Bartlett,Standard school,Public School,2507402000,2507402020,rbartlett@sd68.bc.ca,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,,,,
068,06868002,Ladysmith Secondary,PO BOX 190,LADYSMITH,BC,V9G1A2,,,,,Stephen,Epp,Standard school,Public School,2502453043,2502454333,SGvojich@sd68.bc.ca,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,,,,
068,06868007,Cedar Secondary,1640 MACMILLAN RD,NANAIMO,BC,V9X1L9,,,,,Theresa,Kracker,Standard school,Public School,2507222414,2507223071,theresa.kraeker@sd68.bc.ca,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,,,,
068,06868009,Cedar Elementary,2215 GOULD RD W,NANAIMO,BC,V9X1J9,,,,,Carrie,Wood,Standard school,Public School,2507222722,2507222055,carie.wood@sd68.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
068,06868010,Dover Bay Secondary,6135 MCGIRR RD,NANAIMO,BC,V9V1M1,,,,,Geoff,Steel,Standard school,Public School,2507564595,2507513405,gsteel@sd68.bc.ca,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,,,,
068,06868011,John Barsby Secondary,550 SEVENTH ST,NANAIMO,BC,V9R3Z2,,,,,Shawn,Shahi,Standard school,Public School,2507538211,2507532430,sepp@sd68.bc.ca,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,,,,
068,06868015,Wellington Secondary,3135 MEXICANA RD,NANAIMO,BC,V9T2W8,,,,,Andrea,Davidson,Standard school,Public School,2507589191,2507583352,andrea.davidson@sd68.bc.ca,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,,,,
068,06868018,Bayview Elementary,140 VIEW ST,NANAIMO,BC,V9R4N6,,,,,Sue,Derosa,Standard school,Public School,2507543231,2507542336,sderosa@sd68.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
068,06868019,Brechin Elementary,510 MILLSTONE AVE,NANAIMO,BC,V9S5A9,,,,,Tonia,Collins,Standard school,Public School,2507547523,2507548314,anna.bedard@sd68.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
068,06868022,Chase River Elementary,1503 CRANBERRY AVE,NANAIMO,BC,V9R6R7,,,,,Alana,Lavery,Standard school,Public School,2507546983,2507543354,alavery@sd68.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
068,06868024,Cilaire Elementary,25 CILAIRE DR,NANAIMO,BC,V9S3C9,,,,,Lisa,Frey,Standard school,Public School,2507587941,2507518840,lisa.frey@sd68.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
068,06868028,Departure Bay Elementary,3004 DEPARTURE BAY RD,NANAIMO,BC,V9T1B4,,,,,Larry,Dean,Standard school,Public School,2507586541,2507511617,ldean@sd68.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
068,06868036,Fairview Elementary,205 HOWARD AVE,NANAIMO,BC,V9R3R3,,,,,Cindy,Haack,Standard school,Public School,2507533418,2507411250,chaack@sd68.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
068,06868037,Forest Park Elementary,2050 LATIMER RD,NANAIMO,BC,V9S2W5,,,,,David,Cooper,Standard school,Public School,2507586892,2507582373,dcooper@sd68.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
068,06868038,Frank J. Ney Elementary,5301 WILLIAMSON RD,NANAIMO,BC,V9V1L1,,,,,Gregg,Halfyard,Standard school,Public School,2507298045,2507298058,Tanya.Whiting@sd68.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
068,06868040,Gabriola Elementary,PO BOX 130,GABRIOLA ISLAND,BC,V0R1X0,680 NORTH RD,GABRIOLA ISLAND,BC,V0R1X0,Marc,Daneault,Standard school,Public School,2502479342,2502478639,marc.daneault@sd68.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
068,06868041,Georgia Avenue Elementary,625 GEORGIA AVE,NANAIMO,BC,V9R3W3,,,,,Shauna,Coey,Standard school,Public School,2507531044,2507411324,scoey@sd68.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
068,06868044,Hammond Bay Elementary,1025 MORNINGSIDE DR,NANAIMO,BC,V9T1N5,,,,,Shannon,Apland,Standard school,Public School,2507585711,2507511873,sapland@sd68.bc.ca,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,,,,
068,06868048,Ladysmith Intermediate,PO BOX 849,LADYSMITH,BC,V9G1A6,317 FRENCH ST,LADYSMITH,BC,V9G1A6,Dionte,Jelks,Standard school,Public School,2502453351,2502453117,dionte.jelks@sd68.bc.ca,N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,,,,
